The GSE48466 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
238380_s_at;0,043;0,0115;0,39596046;LINC00226;long intergenic non-protein coding RNA 226
205827_at;0,0431;0,0115;0,81025718;CCK;cholecystokinin
218944_at;0,0431;0,0115;-1,4607875;PYCRL;pyrroline-5-carboxylate reductase-like
212062_at;0,0431;0,0115;-0,60780652;ATP9A;ATPase phospholipid transporting 9A (putative)
221758_at;0,0431;0,0115;-0,58228082;ARMC6;armadillo repeat containing 6
1568843_at;0,0431;0,0115;-0,43767489;TTLL13P;tubulin tyrosine ligase like 13, pseudogene
227829_at;0,0431;0,0115;-0,49447232;LARGE2;LARGE xylosyl- and glucuronyltransferase 2
232822_x_at;0,0431;0,0115;0,24788797;LINC00629;long intergenic non-protein coding RNA 629
228037_at;0,0431;0,0115;1,04858493;RARA-AS1;RARA antisense RNA 1
212140_at;0,0431;0,0115;-0,35237424;PDS5A;PDS5 cohesin associated factor A
206830_at;0,0432;0,0115;4,36538472;SLC4A10;solute carrier family 4 member 10
218168_s_at;0,0432;0,0115;-1,2513291;COQ8A;coenzyme Q8A
216483_s_at;0,0432;0,0115;0,61569948;MYDGF;myeloid derived growth factor
226334_s_at;0,0432;0,0116;-0,36713706;AHSA2;AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)
207579_at;0,0432;0,0116;0,55103159;MAGEB3;MAGE family member B3
242393_x_at;0,0433;0,0116;0,58434702;AGAP6;ArfGAP with GTPase domain, ankyrin repeat and PH domain 6
1553723_at;0,0433;0,0116;-0,46044077;ADGRG3;adhesion G protein-coupled receptor G3
210763_x_at;0,0433;0,0116;0,56536522;NCR3;natural cytotoxicity triggering receptor 3
231831_at;0,0433;0,0116;0,39479252;COX19;COX19, cytochrome c oxidase assembly factor
227944_at;0,0433;0,0116;-0,60959388;PTPN3;protein tyrosine phosphatase, non-receptor type 3
1563391_at;0,0434;0,0116;-0,2768049;LOC101927553;uncharacterized LOC101927553
205413_at;0,0434;0,0116;-0,94224899;MPPED2;metallophosphoesterase domain containing 2
206754_s_at;0,0434;0,0116;-1,52540388;CYP2B7P///CYP2B6;cytochrome P450 family 2 subfamily B member 7, pseudogene///cytochrome P450 family 2 subfamily B member 6
1555248_a_at;0,0434;0,0116;0,64048478;WNK3;WNK lysine deficient protein kinase 3
217124_at;0,0434;0,0116;-0,5567373;IQCE;IQ motif containing E
225175_s_at;0,0434;0,0116;0,65853015;SLC44A2;solute carrier family 44 member 2
204744_s_at;0,0435;0,0116;-0,37424212;IARS;isoleucyl-tRNA synthetase
208442_s_at;0,0435;0,0116;-0,68431542;ATM;ATM serine/threonine kinase
231736_x_at;0,0435;0,0117;-0,29813951;MGST1;microsomal glutathione S-transferase 1
210511_s_at;0,0435;0,0117;1,26957793;INHBA;inhibin beta A subunit
223737_x_at;0,0435;0,0117;-2,20426086;CHST9;carbohydrate sulfotransferase 9
236454_at;0,0435;0,0117;1,06939266;RNF212;ring finger protein 212
212825_at;0,0435;0,0117;-0,34887044;PAXIP1;PAX interacting protein 1
224004_at;0,0435;0,0117;-1,23114284;ZNF226;zinc finger protein 226
1558977_at;0,0435;0,0117;0,44588565;LOC100130992;uncharacterized LOC100130992
232553_at;0,0435;0,0117;-2,02595164;PCYT1B;phosphate cytidylyltransferase 1, choline, beta
233934_at;0,0435;0,0117;-0,51148736;MIR490///LOC349160;microRNA 490///uncharacterized LOC349160
213161_at;0,0435;0,0117;0,28270614;TSTD2///TMOD1;thiosulfate sulfurtransferase like domain containing 2///tropomodulin 1
228771_at;0,0436;0,0117;-0,34366015;GRK3;G protein-coupled receptor kinase 3
233565_s_at;0,0436;0,0117;1,03580162;FKBP1A-SDCBP2///SDCBP2;FKBP1A-SDCBP2 readthrough (NMD candidate)///syndecan binding protein 2
213256_at;0,0436;0,0117;-0,33109018;42432;membrane associated ring-CH-type finger 3
232074_at;0,0436;0,0117;2,06011846;PRSS27;protease, serine 27
215859_at;0,0437;0,0117;-0,87750427;NCLN;nicalin
224991_at;0,0437;0,0117;-0,27712704;CMIP;c-Maf inducing protein
218756_s_at;0,0437;0,0117;-0,75714402;DHRS11;dehydrogenase/reductase 11
225279_s_at;0,0437;0,0117;-0,46620958;NEPRO;nucleolus and neural progenitor protein
32811_at;0,0437;0,0117;0,25944875;MYO1C;myosin IC
232232_s_at;0,0437;0,0118;-1,75770653;SLC22A16;solute carrier family 22 member 16
212906_at;0,0437;0,0118;0,53345271;GRAMD1B;GRAM domain containing 1B
204743_at;0,0437;0,0118;-1,24146073;TAGLN3;transgelin 3
237319_at;0,0437;0,0118;-1,14214548;PRR30;proline rich 30
203380_x_at;0,0438;0,0118;-0,26974264;SRSF5;serine and arginine rich splicing factor 5
204800_s_at;0,0438;0,0118;-0,61286118;DHRS12;dehydrogenase/reductase 12
209160_at;0,0438;0,0118;-0,38750094;AKR1C3;aldo-keto reductase family 1, member C3
225521_at;0,0438;0,0118;-0,6199258;ANAPC7;anaphase promoting complex subunit 7
1563845_at;0,0438;0,0118;-1,22303412;LOC100507387///FAM153A///FAM153B;uncharacterized LOC100507387///family with sequence similarity 153 member A///family with sequence similarity 153 member B
229755_x_at;0,0438;0,0118;0,66191344;DLL3;delta like canonical Notch ligand 3
236717_at;0,0438;0,0118;-1,02896933;FAM179A;family with sequence similarity 179 member A
237331_s_at;0,0438;0,0118;0,32616993;MAPT-AS1;MAPT antisense RNA 1
220276_at;0,0438;0,0118;1,3251223;RERGL;RERG like
218769_s_at;0,0438;0,0118;0,25430963;ANKRA2;ankyrin repeat family A member 2
230175_s_at;0,0438;0,0118;-0,5606447;DCBLD2;discoidin, CUB and LCCL domain containing 2
203776_at;0,0438;0,0118;0,38700114;GPKOW;G-patch domain and KOW motifs
223173_at;0,0438;0,0118;-0,39824332;SPNS1;sphingolipid transporter 1 (putative)
209674_at;0,0438;0,0118;-0,53092885;CRY1;cryptochrome circadian clock 1
242317_at;0,0438;0,0118;-0,29369032;HIGD1A;HIG1 hypoxia inducible domain family member 1A
227374_at;0,0438;0,0118;-0,74379213;EARS2;glutamyl-tRNA synthetase 2, mitochondrial
1569714_at;0,0439;0,0118;0,39907727;RBSN;rabenosyn, RAB effector
225244_at;0,0439;0,0118;-0,2297152;SNAP47;synaptosome associated protein 47
226383_at;0,0439;0,0118;-0,4182832;ARL14EP;ADP ribosylation factor like GTPase 14 effector protein
1562541_at;0,0439;0,0118;1,14333773;LOC101927354;uncharacterized LOC101927354
238998_x_at;0,0439;0,0118;-0,48677616;OTUD1;OTU deubiquitinase 1
223480_s_at;0,0439;0,0118;-0,21387273;MRPL47;mitochondrial ribosomal protein L47
209009_at;0,0439;0,0118;-0,41884477;ESD;esterase D
218822_s_at;0,0439;0,0118;-0,57665775;LOC100652930///STX16-NPEPL1///NPEPL1;uncharacterized LOC100652930///STX16-NPEPL1 readthrough (NMD candidate)///aminopeptidase-like 1
204055_s_at;0,0439;0,0118;-0,72397982;CTAGE5;CTAGE family member 5, ER export factor
1555790_a_at;0,0439;0,0118;-0,61497684;TMEM192///ZNF320;transmembrane protein 192///zinc finger protein 320
238018_at;0,0439;0,0118;2,76685301;FAM150B;family with sequence similarity 150 member B
230388_s_at;0,0439;0,0118;-0,53372503;KANSL1-AS1;KANSL1 antisense RNA 1
211501_s_at;0,0439;0,0118;-0,42546413;EIF3B;eukaryotic translation initiation factor 3 subunit B
210749_x_at;0,0439;0,0118;-0,31867275;MIR4640///DDR1;microRNA 4640///discoidin domain receptor tyrosine kinase 1
219458_s_at;0,0439;0,0118;0,49345628;NSUN3;NOP2/Sun RNA methyltransferase family member 3
227979_at;0,0439;0,0118;-0,78954102;RBM4;RNA binding motif protein 4
225761_at;0,0439;0,0118;0,21393503;PAPD4;poly(A) RNA polymerase D4, non-canonical
236286_at;0,0439;0,0118;-0,33214234;PROCA1;protein interacting with cyclin A1
233581_at;0,0439;0,0118;-1,0273286;METTL6;methyltransferase like 6
213713_s_at;0,0439;0,0118;-1,52830229;GLB1L2;galactosidase beta 1 like 2
214698_at;0,0439;0,0118;0,4512393;PTBP3;polypyrimidine tract binding protein 3
205288_at;0,0439;0,0118;-1,32450205;CDC14A;cell division cycle 14A
213953_at;0,0439;0,0119;1,4197826;KRT20;keratin 20
209373_at;0,0439;0,0119;0,8827701;MALL;mal, T-cell differentiation protein like
228941_at;0,0439;0,0119;-0,9604773;ALG10B///ALG10;ALG10B, alpha-1,2-glucosyltransferase///ALG10, alpha-1,2-glucosyltransferase
1555083_at;0,0439;0,0119;-0,79366969;RPL13AP17;ribosomal protein L13a pseudogene 17
235570_at;0,0439;0,0119;-0,50960807;RBMS3;RNA binding motif single stranded interacting protein 3
231700_at;0,0439;0,0119;0,45080128;GUCA1A;guanylate cyclase activator 1A
635_s_at;0,044;0,0119;0,54417092;PPP2R5B;protein phosphatase 2 regulatory subunit B'beta
216594_x_at;0,044;0,0119;-0,33521934;AKR1C1;aldo-keto reductase family 1 member C1
220561_at;0,044;0,0119;0,50960585;IGF2-AS;IGF2 antisense RNA
221550_at;0,044;0,0119;0,40004816;COX15;COX15, cytochrome c oxidase assembly homolog
1557963_at;0,044;0,0119;-0,87121477;CDC42BPB;CDC42 binding protein kinase beta
1556900_at;0,044;0,0119;-0,27374297;APCDD1L-AS1;APCDD1L antisense RNA 1 (head to head)
209719_x_at;0,044;0,0119;-0,19162975;SERPINB3;serpin family B member 3
224408_at;0,044;0,0119;0,42961342;MCHR2;melanin concentrating hormone receptor 2
232543_x_at;0,044;0,0119;0,48981368;ARHGAP9;Rho GTPase activating protein 9
215012_at;0,044;0,0119;-0,69960328;ZNF451;zinc finger protein 451
204091_at;0,044;0,0119;0,29898755;PDE6D;phosphodiesterase 6D
203366_at;0,044;0,0119;-0,27801417;POLG;DNA polymerase gamma, catalytic subunit
31845_at;0,044;0,0119;0,49455472;ELF4;E74 like ETS transcription factor 4
222234_s_at;0,044;0,0119;-0,64834524;DBNDD1;dysbindin domain containing 1
209194_at;0,044;0,0119;-1,05447815;CETN2;centrin 2
1560458_s_at;0,0441;0,0119;-1,2934024;CAPS2;calcyphosine 2
225537_at;0,0441;0,0119;0,48839383;TRAPPC6B;trafficking protein particle complex 6B
212360_at;0,0441;0,0119;-0,72158854;AMPD2;adenosine monophosphate deaminase 2
212779_at;0,0441;0,0119;-0,39993772;KIAA1109;KIAA1109
229693_at;0,0441;0,0119;0,30929224;TMEM220;transmembrane protein 220
225251_at;0,0441;0,0119;0,97246305;RAB24;RAB24, member RAS oncogene family
218702_at;0,0441;0,0119;-0,9135971;SARS2;seryl-tRNA synthetase 2, mitochondrial
224072_s_at;0,0441;0,0119;0,35494761;KCNK9;potassium two pore domain channel subfamily K member 9
226282_at;0,0441;0,012;-0,60893316;PTPN14;protein tyrosine phosphatase, non-receptor type 14
1562516_at;0,0441;0,012;-0,53940002;WDR60;WD repeat domain 60
1554062_at;0,0442;0,012;-1,22601637;XG;Xg blood group
218692_at;0,0442;0,012;-0,85926394;SYBU;syntabulin
236369_at;0,0442;0,012;-0,53616928;TSPY26P;testis specific protein, Y-linked 26, pseudogene
227041_at;0,0442;0,012;-0,52033836;SESTD1;SEC14 and spectrin domain containing 1
207930_at;0,0442;0,012;0,92152444;LCN1;lipocalin 1
205604_at;0,0442;0,012;0,6986831;HOXD9;homeobox D9
228400_at;0,0442;0,012;-1,46271521;SHROOM3;shroom family member 3
34408_at;0,0442;0,012;0,2369826;RTN2;reticulon 2
228637_at;0,0442;0,012;-0,66315135;ZDHHC1;zinc finger DHHC-type containing 1
219742_at;0,0442;0,012;-1,27787302;PRR7;proline rich 7 (synaptic)
1559681_a_at;0,0442;0,012;-1,64991373;LOC101930303///LOC101930301///TRIM16L;uncharacterized LOC101930303///uncharacterized LOC101930301///tripartite motif containing 16-like
205837_s_at;0,0442;0,012;0,51814991;GYPA;glycophorin A (MNS blood group)
221229_s_at;0,0442;0,012;-0,91389627;TRMT61B;tRNA methyltransferase 61B
226698_at;0,0442;0,012;0,56342024;FCHSD1;FCH and double SH3 domains 1
230016_at;0,0442;0,012;-0,46899694;LOC100506538///NDUFAF6;uncharacterized LOC100506538///NADH:ubiquinone oxidoreductase complex assembly factor 6
230495_at;0,0442;0,012;0,8655446;LINC01102;long intergenic non-protein coding RNA 1102
209176_at;0,0442;0,012;-0,48648567;SEC23IP;SEC23 interacting protein
219140_s_at;0,0442;0,012;0,39603947;RBP4;retinol binding protein 4
1554712_a_at;0,0443;0,012;-0,8349722;GLYATL2;glycine-N-acyltransferase like 2
242871_at;0,0443;0,012;-0,81531946;PAQR5;progestin and adipoQ receptor family member 5
204797_s_at;0,0443;0,012;-1,28963824;EML1;echinoderm microtubule associated protein like 1
218424_s_at;0,0443;0,012;-1,39304107;STEAP3;STEAP3 metalloreductase
218927_s_at;0,0443;0,012;-0,31984959;CHST12;carbohydrate (chondroitin 4) sulfotransferase 12
227070_at;0,0443;0,012;1,08231172;GLT8D2;glycosyltransferase 8 domain containing 2
243864_at;0,0443;0,012;-0,75401086;CCDC80;coiled-coil domain containing 80
231188_at;0,0443;0,012;-0,41939274;ZSCAN2;zinc finger and SCAN domain containing 2
213364_s_at;0,0443;0,012;-1,08673227;SNX1;sorting nexin 1
221754_s_at;0,0443;0,0121;0,36189375;CORO1B;coronin 1B
1552310_at;0,0443;0,0121;-0,27874579;C15orf40;chromosome 15 open reading frame 40
234750_at;0,0443;0,0121;-0,32886259;CACNG8;calcium voltage-gated channel auxiliary subunit gamma 8
210168_at;0,0443;0,0121;-2,3785164;C6;complement component 6
231064_s_at;0,0444;0,0121;0,72127042;NUP50;nucleoporin 50
210048_at;0,0444;0,0121;0,57080438;NAPG;NSF attachment protein gamma
203905_at;0,0444;0,0121;-0,23739307;PARN;poly(A)-specific ribonuclease
215404_x_at;0,0444;0,0121;0,34940374;FGFR1;fibroblast growth factor receptor 1
221295_at;0,0444;0,0121;-0,47101721;CIDEA;cell death-inducing DFFA-like effector a
235626_at;0,0445;0,0121;-0,5041449;CAMK1D;calcium/calmodulin dependent protein kinase ID
225188_at;0,0445;0,0121;0,44824938;RAPH1;Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
201445_at;0,0446;0,0121;0,28493695;CNN3;calponin 3
201512_s_at;0,0446;0,0121;-0,20250364;TOMM70;translocase of outer mitochondrial membrane 70
222476_at;0,0446;0,0121;-0,53629775;CNOT6;CCR4-NOT transcription complex subunit 6
228287_at;0,0446;0,0121;-1,05449653;ING5;inhibitor of growth family member 5
231622_at;0,0446;0,0121;-0,54651478;ASB17;ankyrin repeat and SOCS box containing 17
214935_at;0,0446;0,0122;-1,06145717;IL4I1///NUP62;interleukin 4 induced 1///nucleoporin 62
200052_s_at;0,0446;0,0122;-0,21939549;ILF2;interleukin enhancer binding factor 2
243841_at;0,0446;0,0122;-0,55373055;SYNE2;spectrin repeat containing nuclear envelope protein 2
213194_at;0,0446;0,0122;-0,51670617;ROBO1;roundabout guidance receptor 1
223230_at;0,0446;0,0122;-0,36379614;PRPF38A;pre-mRNA processing factor 38A
235184_at;0,0446;0,0122;0,64670897;AEBP2;AE binding protein 2
224413_s_at;0,0447;0,0122;0,5204776;TM2D2;TM2 domain containing 2
209465_x_at;0,0447;0,0122;0,72036475;PTN;pleiotrophin
229352_at;0,0447;0,0122;-0,38032222;SPESP1;sperm equatorial segment protein 1
203371_s_at;0,0447;0,0122;-0,1713419;NDUFB3;NADH:ubiquinone oxidoreductase subunit B3
203122_at;0,0447;0,0122;-0,37387796;TRAPPC12;trafficking protein particle complex 12
232202_at;0,0447;0,0122;0,39247393;FAM83B;family with sequence similarity 83 member B
217295_at;0,0447;0,0122;0,4107866;MUC8;mucin 8
210783_x_at;0,0448;0,0122;-0,40445686;CLEC11A;C-type lectin domain family 11 member A
204283_at;0,0448;0,0122;-0,7881718;FARS2;phenylalanyl-tRNA synthetase 2, mitochondrial
227151_at;0,0449;0,0123;0,56959745;SNX33;sorting nexin 33
226157_at;0,0449;0,0123;-1,33680325;TFDP2;transcription factor Dp-2
216673_at;0,0449;0,0123;-0,58076571;TTTY1B///TTTY1;testis-specific transcript, Y-linked 1B (non-protein coding)///testis-specific transcript, Y-linked 1 (non-protein coding)
226120_at;0,0449;0,0123;-0,6238782;TTC8;tetratricopeptide repeat domain 8
242033_at;0,0449;0,0123;-1,03083275;RNF180;ring finger protein 180
221277_s_at;0,045;0,0123;0,29723664;PUS3;pseudouridylate synthase 3
236594_at;0,045;0,0123;0,30369669;LLGL1;LLGL1, scribble cell polarity complex component
229888_at;0,045;0,0123;-0,4890071;C12orf60;chromosome 12 open reading frame 60
230075_at;0,045;0,0123;3,57247166;RAB39B;RAB39B, member RAS oncogene family
204199_at;0,045;0,0123;-1,5387441;RALGPS1;Ral GEF with PH domain and SH3 binding motif 1
209005_at;0,045;0,0123;-0,27907679;FBXL5;F-box and leucine rich repeat protein 5
201389_at;0,0451;0,0123;0,53169097;ITGA5;integrin subunit alpha 5
224953_at;0,0451;0,0123;0,23732414;YIPF5;Yip1 domain family member 5
238765_at;0,0451;0,0123;0,30315043;ATP6V1G1;ATPase H+ transporting V1 subunit G1
223721_s_at;0,0451;0,0123;-0,94262079;DNAJC12;DnaJ heat shock protein family (Hsp40) member C12
1569322_at;0,0451;0,0123;0,87711426;LINC00857;long intergenic non-protein coding RNA 857
230506_at;0,0451;0,0123;-1,54218523;LINC01590;long intergenic non-protein coding RNA 1590
205864_at;0,0451;0,0123;-0,31595569;SLC7A4;solute carrier family 7 member 4
1564413_at;0,0451;0,0123;0,55024732;LINC01356;long intergenic non-protein coding RNA 1356
226209_at;0,0451;0,0124;-0,53309328;NDUFV3;NADH:ubiquinone oxidoreductase subunit V3
206128_at;0,0452;0,0124;0,63413036;ADRA2C;adrenoceptor alpha 2C
211936_at;0,0452;0,0124;0,37830163;HSPA5;heat shock protein family A (Hsp70) member 5
208104_s_at;0,0452;0,0124;0,52540765;TSC22D4;TSC22 domain family member 4
223696_at;0,0452;0,0124;-0,44718142;ARSD;arylsulfatase D
208553_at;0,0452;0,0124;0,58112778;HIST1H1E;histone cluster 1, H1e
222950_at;0,0452;0,0124;-0,56663523;NIPAL2;NIPA like domain containing 2
1560590_s_at;0,0452;0,0124;-0,48784809;LOC105376323;uncharacterized LOC105376323
226137_at;0,0452;0,0124;-0,50144575;ZFHX3;zinc finger homeobox 3
220659_s_at;0,0452;0,0124;0,38187676;C7orf43;chromosome 7 open reading frame 43
230208_at;0,0452;0,0124;-0,42713459;HCN4;hyperpolarization activated cyclic nucleotide gated potassium channel 4
231566_at;0,0453;0,0124;-0,39291963;NOXRED1;NADP dependent oxidoreductase domain containing 1
223421_at;0,0453;0,0124;-1,19345905;CYHR1;cysteine and histidine rich 1
226985_at;0,0453;0,0124;0,520637;FGD5;FYVE, RhoGEF and PH domain containing 5
229739_s_at;0,0453;0,0124;-0,95722839;DENND6B;DENN domain containing 6B
202332_at;0,0453;0,0124;0,33626473;LOC400927-CSNK1E///CSNK1E;LOC400927-CSNK1E readthrough///casein kinase 1 epsilon
222077_s_at;0,0453;0,0124;-0,34957733;RACGAP1;Rac GTPase activating protein 1
244372_at;0,0453;0,0124;-0,62999676;LOC101060019;uncharacterized LOC101060019
211057_at;0,0453;0,0124;0,95279066;ROR1;receptor tyrosine kinase like orphan receptor 1
219451_at;0,0453;0,0124;-0,46801976;MSRB2;methionine sulfoxide reductase B2
1559526_at;0,0453;0,0124;-0,29399117;LOC101930421;uncharacterized LOC101930421
226539_s_at;0,0453;0,0124;-0,95040425;CFAP73;cilia and flagella associated protein 73
1552321_a_at;0,0454;0,0124;-1,16406113;CCDC65;coiled-coil domain containing 65
218615_s_at;0,0454;0,0125;0,24915854;TMEM39A;transmembrane protein 39A
238654_at;0,0454;0,0125;0,94185119;VSIG10L;V-set and immunoglobulin domain containing 10 like
224124_at;0,0454;0,0125;0,38713561;ZRANB3;zinc finger RANBP2-type containing 3
238878_at;0,0454;0,0125;-1,31923859;ARX;aristaless related homeobox
230951_at;0,0454;0,0125;-0,32444845;EPB41L5;erythrocyte membrane protein band 4.1 like 5
204039_at;0,0454;0,0125;-0,6290241;CEBPA;CCAAT/enhancer binding protein alpha
211982_x_at;0,0454;0,0125;0,25147335;XPO6;exportin 6
221088_s_at;0,0454;0,0125;-0,72079479;PPP1R9A;protein phosphatase 1 regulatory subunit 9A
212498_at;0,0454;0,0125;-0,67950066;42435;membrane associated ring-CH-type finger 6
229228_at;0,0454;0,0125;-0,68911357;LOC401317///CREB5;uncharacterized LOC401317///cAMP responsive element binding protein 5
227818_at;0,0454;0,0125;-0,61429265;CEP85;centrosomal protein 85
203138_at;0,0454;0,0125;-0,2721207;HAT1;histone acetyltransferase 1
1554149_at;0,0455;0,0125;0,43374334;CLDND1;claudin domain containing 1
210907_s_at;0,0455;0,0125;0,23923293;PDCD10;programmed cell death 10
207201_s_at;0,0455;0,0125;-0,6327542;SLC22A1;solute carrier family 22 member 1
211114_x_at;0,0455;0,0125;-0,25728932;GEMIN2;gem nuclear organelle associated protein 2
1564459_at;0,0455;0,0125;0,42627729;DDC-AS1;DDC antisense RNA 1
218123_at;0,0455;0,0125;-0,70496556;C21orf59;chromosome 21 open reading frame 59
233308_at;0,0455;0,0125;1,42476123;COPB1;coatomer protein complex subunit beta 1
1553392_at;0,0455;0,0125;-0,82649879;LOC102724660///EFCAB3;uncharacterized LOC102724660///EF-hand calcium binding domain 3
207817_at;0,0455;0,0125;0,97322023;IFNW1;interferon omega 1
220210_at;0,0455;0,0125;-1,16946949;CHRNA10;cholinergic receptor nicotinic alpha 10 subunit
1557192_at;0,0455;0,0125;-0,34599379;COX10-AS1;COX10 antisense RNA 1
200774_at;0,0455;0,0125;-0,19272269;FAM120A;family with sequence similarity 120A
1555407_s_at;0,0456;0,0125;-0,52255157;FGD3;FYVE, RhoGEF and PH domain containing 3
1552604_at;0,0456;0,0125;0,59735357;LINC00308;long intergenic non-protein coding RNA 308
225536_at;0,0456;0,0126;1,19790744;TMEM54;transmembrane protein 54
226500_at;0,0456;0,0126;-0,29518871;ZBTB47;zinc finger and BTB domain containing 47
222125_s_at;0,0456;0,0126;-0,7935631;P4HTM;prolyl 4-hydroxylase, transmembrane
214537_at;0,0457;0,0126;0,42001609;HIST1H1D;histone cluster 1, H1d
240837_at;0,0457;0,0126;-0,47687631;FNDC7;fibronectin type III domain containing 7
202017_at;0,0457;0,0126;-1,17288637;EPHX1;epoxide hydrolase 1
211315_s_at;0,0457;0,0126;4,15506833;CACNA1G;calcium voltage-gated channel subunit alpha1 G
1562698_x_at;0,0457;0,0126;0,57153927;LOC339988;uncharacterized LOC339988
1569679_at;0,0457;0,0126;0,30241717;CDH22;cadherin 22
235627_at;0,0457;0,0126;-0,3031264;PFN4;profilin family member 4
